school_id,cn_name,en_name,tags,introduction,apply_requirements,objectives,language_requirements,curriculum,success_cases,country
加州大学伯克利分校,环境健康科学理学硕士,MS in Environmental Health Sciences,"社科,公共卫生","专业方向: 公共卫生 项目类别: STEM 入学时间: 秋季 项目时长: 2年 项目学费: 26,802 美元/年 平均成绩: 3.7",1. 具有微积分、化学和生物学本科课程的候选人优先。 2. 被录取申请人的常见本科专业：工程、微生物学、环境科学、生物学、化学、其他生物、自然或物理科学领域、人口科学和生物医学领域。 3. 被录取申请人的共同工作经历：过去几年的申请人曾担任实验室技术员、学生研究员、研究科学家、环境顾问、研究生研究员、毒理学家、工业卫生工程师以及和平队。 4. 提交 GRE 成绩是可选的，但建议此项目提交，特别是如果您在申请中没有其他定量、口头或分析能力的证据,,{{ per_lang.name }},,,us,加州大学伯克利分校_环境健康科学理学硕士.json
旧金山大学,数据科学硕士,MS Data Science,"理科,数据科学",专业方向: 数据科学 入学时间: 夏季 项目时长: 1年 项目学费: 48320美元 项目规模: 80人 平均成绩: 3.67 国际学生: 44% 男女比例: 60:40 就业比例: 95%,"推论统计 线性代数 计算机编程- Java, Python或c 能够用高级语言编写结构化程序(例如:对象、方法、函数) 从文件读取/写入数据的能力 三种基本控制结构(block, conditional, iteration) 理解变量和数据类型(int, float, strong, boolean) 熟悉基本的数据结构(list, dictionary, stack, queue) 建议学过微积分、线代、数据结构",,{{ per_lang.name }},,,us,旧金山大学_数据科学硕士.json
耶鲁大学,计算机科学硕士,MS in Computer Science,"工科,计算机",专业方向: 计算机 入学时间: 秋季 项目时长: 1年 项目学费: 44500美元/年,,,{{ per_lang.name }},,,us,耶鲁大学_计算机科学硕士.json
加州大学圣塔芭芭拉分校,东亚语言与文化研究文学硕士,MA in East Asian Languages & Cultural Studies,"社科,文化","专业方向: 文化 入学时间: 秋季 项目时长: 1年 项目学费: 12,852美元","申请者需要持有相对应的学士学位,GPA达到3.0及以上申请者最好是需要两年的中文或英语的语言经验",,{{ per_lang.name }},,,us,加州大学圣塔芭芭拉分校_东亚语言与文化研究文学硕士.json
加州大学伯克利分校,环境工程硕士,MS in CEE-Environment Engineering,"工科,环境工程",专业方向: 环境工程 入学时间: 秋季 项目学费: 5721美元/学期,"学士学位 GPA 3.0,先修课程：数学：相当于 2 年,包括微积分、线性代数和微分方程 科学：1个学期的物理,2个额外的科学学期（物理、化学、生物学） 具有 Matlab 或其他高级编程语言的经验 超出上述最低要求的物理和/或化学课程",,{{ per_lang.name }},,,us,加州大学伯克利分校_环境工程硕士.json
福特汉姆大学,房地产开发硕士,MS in Real Estate Development,"商科,房地产",专业方向: 房地产 入学时间: 春季/秋季 项目时长: 36学分 项目学费: 1，451美元/学分,GPA3.0,,{{ per_lang.name }},,,us,福特汉姆大学_房地产开发硕士.json
乔治城大学,数学与统计学硕士,MS in Mathematics & Statistics,"理科,数学","专业方向: 数学 项目类别: STEM 入学时间: 春季/秋季 项目时长: 三个学期 项目学费: 56,640美元","申请者必须持有地区认可机构的学士学位且GPA达到3.0及以上。申请者具备微积分,多变量微积分,线性代数,数学,统计学等相关学科背景",,{{ per_lang.name }},,,us,乔治城大学_数学与统计学硕士.json
华盛顿大学,房地产硕士,MS in Real Estate,"商科,房地产","专业方向: 房地产 入学时间: 秋季 项目时长: 1-2年 项目学费: 73,640美元",暂无,,{{ per_lang.name }},,,us,华盛顿大学_房地产硕士.json
北卡罗来纳大学教堂山分校,环境工程理学硕士,MS in Environmental Engineering,"工科,环境工程","专业方向: 环境工程 入学时间: 秋季/春季 项目时长: 1-2年 项目学费: 35580/年 平均成绩: 3.54 平均G: V159,Q158",科学和数学的坚实背景。MSEE 申请者通常至少拥有一些生物学和化学以及同等工程学位。 GPA 3.0以上。,,{{ per_lang.name }},,,us,北卡罗来纳大学教堂山分校_环境工程理学硕士.json
塔夫茨大学,环境政策与规划硕士,MS in Environmental Policy and Planning,"工科,环境工程",专业方向: 环境工程 入学时间: 秋季 项目时长: 2年 项目学费: 1797美元/学分 平均起薪: 100K-150K,,,{{ per_lang.name }},,,us,塔夫茨大学_环境政策与规划硕士.json
迈阿密大学,数据科学理学硕士,MS in Data Science,"理科,数据科学",专业方向: 数据科学 入学时间: 秋季 项目时长: 29学分 项目学费: 2213美元/学分 项目规模: 每班10-15学生人 平均起薪: 83878-161272美元,1. GPA至少3.0/4.0 2. 先修课程： 线代、计算机编程、概率论与统计,,{{ per_lang.name }},,,us,迈阿密大学_数据科学理学硕士.json
宾夕法尼亚大学,国际教育发展硕士,International Educational Development M.S.Ed,"社科,教育",专业方向: 教育 入学时间: 秋季 项目时长: 12-15个月 项目学费: 69440美元,"2年工作经验,最好在非美背景下",,{{ per_lang.name }},,,us,宾夕法尼亚大学_国际教育发展硕士.json
波士顿大学,经济政策与实践理学硕士,MS in Economic Policy and Practice,"商科,经济",专业方向: 经济 项目类别: STEM 入学时间: 春季/秋季 项目时长: 3学期 项目学费: 28427美元/学期,,,{{ per_lang.name }},,,us,波士顿大学_经济政策与实践理学硕士.json
俄亥俄州立大学,土木环境与大地测量工程理学硕士,"M.S. in Civil, Environmental, and Geodetic Engineering","工科,环境工程",专业方向: 环境工程 入学时间: 秋季 项目时长: 30-33学分 项目学费: 38376美元/年,GPA低于 3.0需提交GRE,,{{ per_lang.name }},,,us,俄亥俄州立大学_土木环境与大地测量工程理学硕士.json
纽约大学,环境工程理学硕士,M.S.in Environmental Engineering,"工科,环境工程",专业方向: 环境工程 入学时间: 秋季/春季 项目时长: 30学分 项目学费: 2120美元/学分,GPA至少达到3.0/4.0,,{{ per_lang.name }},,,us,纽约大学_环境工程理学硕士.json
佐治亚大学,商业分析科学硕士,MS in Business Analytics,"商科,商业分析",专业方向: 商业分析 项目类别: STEM 入学时间: 秋季 项目时长: 33学分 项目学费: 16793美元/学期,熟练掌握统计学和微积分，掌握至少一门高级编程语言，有至少一段实习经历,,{{ per_lang.name }},,,us,佐治亚大学_商业分析科学硕士.json
宾夕法尼亚大学,生物工程工程理学硕士,MSE in Bioengineering,"工科,生物工程",专业方向: 生物工程 入学时间: 秋季 项目时长: 1-1.5年 项目学费: 73280美元/年,工程、物理科学、自然科学、数学学士学位,,{{ per_lang.name }},,,us,宾夕法尼亚大学_生物工程工程理学硕士.json
弗吉尼亚理工大学,机械工程理学硕士,MS in Mechanical Engineering,"工科,机械工程",专业方向: 机械工程 入学时间: 秋季/春季 项目时长: 30学分 项目学费: 1578.5美元/年,GPA3.2以上,,{{ per_lang.name }},,,us,弗吉尼亚理工大学_机械工程理学硕士.json
俄亥俄州立大学,社会工作硕士,Master of Social Work,"社科,社会学与社工","专业方向: 社会学与社工 入学时间: 夏季/秋季 项目时长: 1-2年 项目学费: 59,308美元/年",Traditional MSW院系需要有10-15学分的社会科学课程（心理学、政治科学、经济学等）；ASAP MSW院系需要有社会工作本科学位,,{{ per_lang.name }},,,us,俄亥俄州立大学_社会工作硕士.json
宾夕法尼亚州立大学,金融硕士,Master of Finance,"商科,金融","专业方向: 金融 项目类别: STEM 入学时间: 秋季 项目时长: 9个月 项目学费: 21,630美元/学期",暂无,,{{ per_lang.name }},,,us,宾夕法尼亚州立大学_金融硕士.json
约翰霍普金斯大学,全球健康经济学硕士,"MHS in Global Health Economics, International Health","商科,经济","专业方向: 经济 入学时间: 秋季 项目时长: 9个月 项目学费: 63,408美元",推荐有微积分、线性代数和统计学基础的申请人。但不是必须的,,{{ per_lang.name }},,,us,约翰霍普金斯大学_全球健康经济学硕士.json
加州大学洛杉矶分校,结构力学理学硕士,MS in Structural Mechanics,"工科,土木工程","专业方向: 土木工程 项目类别: STEM 入学时间: 秋季 项目时长: 4学期 项目学费: 11,700美元/年",1. 先修课要求：土木与环境工程130、135A、135B。 2. 申请人应持有B.S.学位。 最低平均绩点为3.0 。 3. 在极少数情况下，没有土木与环境工程本科学位的申请人可能会被录取。 通常，这些申请人拥有相关学位并已完成先修课。,,{{ per_lang.name }},,,us,加州大学洛杉矶分校_结构力学理学硕士.json
佛罗里达大学,土木工程工学硕士,MEng in Civil Engineering,"工科,土木工程",专业方向: 土木工程 入学时间: 秋季/春季 项目时长: 30学分 项目学费: 30138美元/年,最后 60 个学时（大学后两年）的GPA至少达到 3.00,,{{ per_lang.name }},,,us,佛罗里达大学_土木工程工学硕士.json
德克萨斯大学奥斯汀分校,传播学文学硕士,MA in Communication Studies,"社科,传播","专业方向: 传播 入学时间: 秋季 项目时长: 2年 项目学费: 22,952美元 项目规模: 16人 国际学生: 12%",GPA3.0及以上。,,{{ per_lang.name }},,,us,德克萨斯大学奥斯汀分校_传播学文学硕士.json
佛罗里达大学,创业理学硕士,MS in Entrepreneurship,"商科,创业与创新","专业方向: 创业与创新 项目类别: STEM 入学时间: 春季/秋季 项目时长: 1年 项目学费: 38,724美元","申请者需要持有相对应的学士学位,GPA达到3.0及以上",,{{ per_lang.name }},,,us,佛罗里达大学_创业理学硕士.json
南加州大学,金融硕士,MS in Finance,"商科,金融",专业方向: 金融 项目类别: STEM 入学时间: 秋季 项目时长: 16个月，36学分 项目学费: 2050美元/学分 项目规模: 150人 平均成绩: 3.53 平均G: 710/320 国际学生: 74% 男女比例: 58:42 就业比例: 95% 平均起薪: 74987美元,,,{{ per_lang.name }},,,us,南加州大学_金融硕士.json
耶鲁大学,高阶管理学硕士,Master of Advanced Management,"商科,管理","专业方向: 管理 项目类别: STEM 入学时间: 春季/秋季 项目时长: 1年 项目学费: 82,700美元",该项目招收顶级商学院MBA，商学院列表参考网站https://globalnetwork.io/members 需要提供MBA成绩单,,{{ per_lang.name }},,,us,耶鲁大学_高阶管理学硕士.json
伊利诺伊大学香槟分校,统计学硕士,MS in Statistics,"理科,数学",专业方向: 数学 项目类别: STEM 入学时间: 秋季/春季 项目时长: 8或9门课 项目学费: 28464美元/年,"微积分,线性代数,统计与概率论",,{{ per_lang.name }},,,us,伊利诺伊大学香槟分校_统计学硕士.json
加州大学欧文分校,生物科技硕士,Ms in Biotechnology,"理科,生物工程",专业方向: 生物工程 项目类别: STEM 入学时间: 秋季 项目时长: 2年 项目学费: 27366美元/年,GPA要至少3.0,,{{ per_lang.name }},,,us,加州大学欧文分校_生物科技硕士.json
南加州大学,传播数据科学理学硕士,MS in Communication Data Science,"社科,传播",专业方向: 传播 项目类别: STEM 入学时间: 秋季 项目时长: 32学分，2年 项目学费: 75328美元 项目规模: 76人 国际学生: 83%,"申请者最好持有传播学,新闻学,社会科学或计算机科学等相关学士学位",,{{ per_lang.name }},,,us,南加州大学_传播数据科学理学硕士.json
哥伦比亚大学,应用分析硕士,Master of Science in Applied Analytics,"商科,商业分析",专业方向: 商业分析 项目类别: STEM 入学时间: 春季/秋季 项目时长: 3学期，36学分 项目学费: 2266美元/学分 平均成绩: 3.5,,,{{ per_lang.name }},,,us,哥伦比亚大学_应用分析硕士.json
范德堡大学,经济发展研究生项目,Graduate Program in Economic Development GPED M.A,"商科,经济",专业方向: 经济 项目类别: STEM 入学时间: 秋季 项目时长: 4学期 项目学费: 2087美元/学分 项目规模: 30人,"建议有扎实的数学背景,对宏观经济学和微观经济学有基本的了解。除了经济学课程外,还修过线性代数、微积分和统计学等课程 GPA 最低 3.0",,{{ per_lang.name }},,,us,范德堡大学_经济发展研究生项目.json
